ID,DateCreated,Gender,Marital,Faculty,Department,YearOfEmployment,AcademicRank,Campus,NumChildren,ChildAgeInterval,ChildSeeking,ChildNumberSeeking,How would you rate your current workload?,About how many hours do you work in a typical week?,How satisfied are you with the distribution of the teaching workload in your department?,How satisfied are you with your teaching schedule?,How satisfied are you with the qualifications of the students admitted to your departmental undergraduate programs?,How satisfied are you with the qualifications of the students admitted to your departmental graduate programs?,How satisfied are you with the number of students in the classes you teach?,How satisfied are you with the number of students admitted to your departmental graduate programs?,Have you served in any administrative position at UOB?,"If yes, in which of the following administrative positions have you served?","If you marked what applies in question 10, did you receive credit load release for your administrative service?",How often do you express your voice in decisions that impact your department or Faculty?,How often do you think you could share your views in meetings?,How satisfied are you in your interactions with your Faculty?s administration?,How satisfied are you in your interactions with your colleagues?,"When you are at work, how often do you feel your work is meaningful?","When you are at work, how often do you receive constructive feedback on your work performance?","When you are at work, how often do you work other than your primary duty?","When you are at work, how often do you do work that is not formally recognized by your department?","Are you satisfied with the ratios allocated by your Faculty to teaching, research and university service?",How satisfied are you with the climate in your department?,How overall are you satisfied with your work?,"When you are at work, how often do you feel you have the academic resources you need to do your job well?",How often do you express your voice in how departmental resources are distributed?,How satisfied are you with the teaching facilities at your Faculty?,How satisfied are you with UOB?s provision of educational technology?,How satisfied are you with the student laboratory space?,How satisfied are you with the student laboratory equipment and technology?,How satisfied are you with the Course Evaluation Survey (CES) as a course evaluation tool?,How satisfied are you with your office space?,How satisfied are you with the services and resources provided by the library?,"If you reside on the main campus, how satisfied are you with the housing accommodations?",How satisfied are you with the availability of on campus parking?,To what extent are you satisfied with the performance of the following administrative offices? -- Admissions,To what extent are you satisfied with the performance of the following administrative offices? -- Registrar,To what extent are you satisfied with the performance of the following administrative offices? -- Informational Technology,To what extent are you satisfied with the performance of the following administrative offices? -- Procurement,To what extent are you satisfied with the performance of the following administrative offices? -- Media and Communications,To what extent are you satisfied with the performance of the following administrative offices? -- Human Resources,To what extent are you satisfied with the performance of the following administrative offices? -- Comptroller Office,To what extent are you satisfied with the performance of the following administrative offices? -- Health Center Infirmary,To what extent are you satisfied with the performance of the following administrative offices? - office of Student Affairs,To what extent are you satisfied with the performance of the following administrative offices? -- Fitness Center,"When you are at work, how often do you feel you have the opportunities to learn and grow as a professional?",How often do you feel that UOB provides you with professional development opportunities?,"If you feel that UOB offers you professional development opportunities, with how many have you been provided in the past 3 academic years?",How often do you feel that your Faculty or Department clearly communicates the expectations for your career advancement?,Do you feel supported by your Faculty administration in your career growth?,How satisfied are you with the university policy and procedures for promotion?,Do you feel that the submission procedure for internal Research Grant Applications (RGAs) is clear?,Do you feel that the process of obtaining UOB research funding is transparent?,Do you think that UOB allocation of funds for research is sufficient?,Do you think the time allocated in your workload to conduct research is sufficient?,Do you think the physical resources/facilities to conduct research are adequate at UOB?,Do you feel valued and appreciated by your Faculty for your work?,Were you involved in the formulation of your Faculty Strategic Plan?,Are you a member of any Faculty Committee?,Are you aware of the accreditation initiatives at your Faculty?,Do you feel that your Faculty or Department does well in mentoring new faculty members?,Are you aware of your Faculty bylaws?,Do you feel treated fairly by your Faculty?,Do you feel treated with equity by your Department or Faculty?,Do you feel that you can express any complaint or grievance freely to your Faculty?,Are you satisfied with your social relationships with other faculty members?,Do you feel your UOB employment is secure?,How often do you feel that your Faculty or Department consistently informs you of important and new institutional policies?,How often do you feel that the University Senate conveys your voice to the university administration?,"Are you aware of UOB policies on research ethics, equity, diversity & inclusion, sexual harassment, ethical use of informational technology, and use of social media that are posted on the website?","If you answer by yes to question 59, do you feel that these policies are satisfactory?",How satisfied are you with your current academic rank?,How satisfied are you with the duration of your contract?,"In general, how satisfied are you with your pay?","In general, how satisfied are you with your benefits as an employee?",How satisfied are you with the benefits for health insurance?,How satisfied are you with the benefits for children schooling?,Do you use UOB?s transportation accommodations?,"If you reply by yes to question 67, how satisfied are you with UOB?s transportation system?",How likely are you to leave UOB in the next 12 months?," If you are likely to leave, to what extent have you considered the following reasons? -- Salary increase","If you are likely to leave, to what extent have you considered the following reasons? -- Opportunities for career advancement","If you are likely to leave, to what extent have you considered the following reasons? --Seeking better benefits","If you are likely to leave, to what extent have you considered the following reasons? -- Opportunity for a non-academic job","If you are likely to leave, to what extent have you considered the following reasons? -- Improvement of family employment situation","If you are likely to leave, to what extent have you considered the following reasons? -- Seeking a better work environment","If you are likely to leave, to what extent have you considered the following reasons? -- Planning for retirement","If you are likely to leave, to what extent have you considered the following reasons? -- Health issues","If you are likely to leave, to what extent have you considered the following reasons? -- Family Relocation","If you are likely to leave, to what extent have you considered the following reasons? -- Travel abroad","If you are likely to leave, to what extent have you considered the following reasons? -- Seeking an academic position at an institution of better reputation",To what extent would you stay at UOB if the following features are met? -- Salary Increase,To what extent would you stay at UOB if the following features are met? -- Salary pay in USD,To what extent would you stay at UOB if the following features are met? -- Increase in children? schooling fees,Provision of free medical insurance,To what extent would you stay at UOB if the following features are met? -- Better academic governance at Department/Faculty/university,To what extent would you stay at UOB if the following features are met? -- Timely university communications,To what extent would you stay at UOB if the following features are met? -- Provision of opportunities for career advancement,How satisfied are you at UOB?,Would you encourage current young faculty recruits to renew their contracts at UOB?,Would you enroll your children as students at UOB?,How satisfied are you with the academic qualifications of young faculty recruits at UOB?,Please use this space to share any thoughts about your experience as a faculty member at UOB.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,11/30/2025,Female,Single,Issam Fares Faculty of Technology,Management & Administration,2011-2015,Assistant Professor,Al Kurah,NA,NA,No,NA,Just right,40-50 hours,Extremely satisfied,Extremely satisfied,Extremely satisfied,Extremely satisfied,Extremely satisfied,Extremely satisfied,Yes. Serving currently.,Yes,Extremely often,Extremely often,Extremely satisfied,Extremely satisfied,Department Chairperson,Extremely often,Extremely often,Extremely often,Extremely often,Neither satisfied nor dissatisfied,Extremely satisfied,Somewhat satisfied,Extremely often,Extremely often,Extremely satisfied,Extremely satisfied,Extremely satisfied,Extremely satisfied,Extremely satisfied,Extremely satisfied,Extremely satisfied,NA,Very satisfied,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,Extremely often,Rarely,NA,Very often,Yes,Neither satisfied nor dissatisfied,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Non Applicable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Extremely often,Extremely often,Yes,Yes,Somewhat satisfied,Somewhat satisfied,Not at all satisfied,Little satisfied,Somewhat satisfied,Not applicable,No,NA,Very unlikely,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,To a great extent,To a great extent,NA,To a great extent,NA,NA,To a great extent,Somewhat satisfied,Yes,Yes,Somewhat satisfied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,12/1/2025,Female,Married,Faculty of Business and Management,Business Administration,2006-2010,Senior Lecturer,Al Kurah,2,Mixed,Yes,2,Too heavy,25-35 hours,Little satisfied,Somewhat satisfied,Little satisfied,Little satisfied,Somewhat satisfied,Little satisfied,Never,NA,Rarely,Rarely,Very satisfied,Very satisfied,NA,Extremely often,Sometimes,Sometimes,Never,Somewhat dissatisfied,Very satisfied,Somewhat satisfied,Very often,Rarely,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Little satisfied,Somewhat satisfied,NA,Somewhat dissatisfied,To some extent,To some extent,To some extent,To some extent,To some extent,To some extent,To some extent,To some extent,To some extent,To some extent,Rarely,Rarely,1,Rarely,Yes,Somewhat dissatisfied,No,No,No,No,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Sometimes,Sometimes,No,NA,Not at all satisfied,Not at all satisfied,Not at all satisfied,Little satisfied,Not applicable,Somewhat dissatisfied,No,NA,Somewhat unlikely,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,Somewhat satisfied,Yes,Yes,Neither satisfied nor dissatisfied,"I am generally very happy at the university and feel a strong sense of belonging. However, I would like to highlight a few concerns:
	?	Salary discrepancies among faculty members.
	?	My initial appointment as Senior Lecturer, while colleagues started as Assistant Professors.
	?	A heavy workload that limits my ability to conduct research.
	?	The need for free medical insurance, as I currently pay for it externally.
	?	An increase in the schooling allowance to match rising costs.

These points are shared with respect and in the hope of improving fairness and faculty wellbeing.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,12/1/2025,Male,Married,Faculty of Arts and Sciences,Chemistry,2000-2005,Associate Professor,Al Kurah,2,19+,Yes,2,Just right,25-35 hours,Very satisfied,Very satisfied,Little satisfied,Somewhat satisfied,Very satisfied,Not at all satisfied,Yes. Serving currently.,Yes,Very often,Extremely often,Extremely satisfied,Extremely satisfied,Department Chairperson,Extremely often,Very often,Rarely,Rarely,Neither satisfied nor dissatisfied,Extremely satisfied,Very satisfied,Very often,Rarely,Very satisfied,Very satisfied,Somewhat satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Neither satisfied nor dissatisfied,Very satisfied,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,Sometimes,Sometimes,1,Sometimes,Yes,Somewhat dissatisfied,Yes,Yes,Yes,No,No,Yes,Yes,No,Non Applicable,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Very often,Very often,Yes,Yes,Very satisfied,Very satisfied,Somewhat satisfied,Very satisfied,Very satisfied,Very satisfied,No,NA,Very unlikely,To some extent,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,To some extent,Not at all,Not at all,Not at all,Not at all,Not at all,Not at all,Very satisfied,Yes,Yes,Very satisfied,"Since day one of joining UOB, I knew this was my second home! I've had many opportunities elsewhere including abroad (knowing that I have a foreign citizenship) but refused to leave the country that I love for many reasons. The atmosphere as a whole gave me the sense of strong belonging where the benefits were always mutual and still are. We passed through extremely rough times (revolution, COVID, financial crisis, etc.) but we stayed united, unbroken and still continuing...with this said, I believe that I have summarized my experience as a faculty member without the addition of any other details!
Thank you.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,12/1/2025,Female,Married,Faculty of Arts and Sciences,English Language and Literature,<2000,Professor,Al Kurah,4,19+,No,NA,Just right,40-50 hours,Somewhat satisfied,Very satisfied,Little satisfied,Somewhat satisfied,Somewhat satisfied,Not at all satisfied,Yes. Serving currently.,Yes,Very often,Extremely often,Little satisfied,Very satisfied,"Associate Dean/ Assistant Dean, Department Chairperson",Very often,Rarely,Never,NA,NA,Very satisfied,Very satisfied,Sometimes,Never,Not at all satisfied,Not at all satisfied,Somewhat satisfied,Little satisfied,Little satisfied,Extremely satisfied,Extremely satisfied,NA,Very satisfied,To some extent,To some extent,To some extent,NA,Not at all,To some extent,To some extent,To a great extent,To a great extent,NA,Very often,Rarely,NA,Never,Yes,Somewhat satisfied,Yes,Yes,Yes,No,NA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Sometimes,Sometimes,Yes,Yes,Extremely satisfied,Extremely satisfied,Somewhat satisfied,Somewhat satisfied,Somewhat dissatisfied,Very satisfied,No,NA,Very unlikely,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Somewhat satisfied,Yes,Yes,Somewhat satisfied,"More transparency from the senior administration is desired. Faculty should be informed about every decision and action the senior administration takes. When it comes to decisions that impact the faculty specifically, such as changing the academic by-laws and adjusting salary dollar rates etc., the faculty needs to be informed by the president. Regular communication is needed in the form of emails and faculty meetings.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,12/1/2025,Female,Married,Faculty of Health Sciences,Medical Laboratory Sciences,2016-2020,Assistant Professor,Dekweneh,1,13?18,No,NA,Much too heavy,40-50 hours,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Little satisfied,Somewhat satisfied,Yes. Served within the past 5 academic years.,No,Sometimes,Very often,Very satisfied,Extremely satisfied,NA,Very often,Rarely,Very often,Rarely,Somewhat dissatisfied,Very satisfied,Somewhat satisfied,Very often,Sometimes,Very satisfied,Very satisfied,Somewhat satisfied,Little satisfied,Somewhat satisfied,Extremely satisfied,Extremely satisfied,NA,Very satisfied,NA,NA,To a great extent,NA,NA,To a great extent,NA,To a great extent,To a great extent,NA,Rarely,Very often,2,Sometimes,Yes,Somewhat dissatisfied,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Sometimes,Very often,No,NA,Little satisfied,Somewhat satisfied,Not at all satisfied,Not at all satisfied,Somewhat satisfied,Very dissatisfied,No,NA,Very unlikely,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neither satisfied nor dissatisfied,Yes,NA,Somewhat dissatisfied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,12/1/2025,Female,Single,Faculty of Health Sciences,Nutritional Sciences,2011-2015,Lecturer,Al Kurah,NA,NA,NA,NA,Too heavy,25-35 hours,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Never,NA,Very often,Extremely often,Very satisfied,Very satisfied,NA,Very often,Sometimes,Sometimes,Rarely,Neither satisfied nor dissatisfied,Very satisfied,Very satisfied,Very often,Very often,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,NA,Very satisfied,To some extent,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,To some extent,To some extent,To a great extent,To some extent,Very often,Sometimes,NA,Very often,Yes,Neither satisfied nor dissatisfied,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Sometimes,Sometimes,Yes,Yes,Somewhat satisfied,Very satisfied,Little satisfied,Little satisfied,Somewhat dissatisfied,Not applicable,No,NA,Very unlikely,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,Somewhat dissatisfied,Yes,Yes,Very satisfied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,12/1/2025,Female,Married,Acad‚mie Libanaise des Beaux-Arts,Graphic Design,2022,Lecturer,Al Kurah,1,0?5,NA,NA,Just right,10-20 hours,Very satisfied,Somewhat satisfied,Little satisfied,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Never,NA,Extremely often,Extremely often,Extremely satisfied,Very satisfied,NA,Extremely often,Very often,Rarely,Never,Neither satisfied nor dissatisfied,Somewhat satisfied,Very satisfied,Sometimes,Very often,Little satisfied,Somewhat satisfied,Somewhat satisfied,Little satisfied,Somewhat satisfied,Very satisfied,Very satisfied,NA,Very satisfied,To some extent,To some extent,To some extent,To some extent,To some extent,NA,To some extent,To some extent,To some extent,To some extent,Rarely,Rarely,NA,Sometimes,Yes,Somewhat satisfied,NA,NA,NA,NA,NA,Yes,Yes,No,NA,Yes,NA,Yes,Yes,Yes,Yes,Yes,Sometimes,Sometimes,NA,NA,Somewhat satisfied,Little satisfied,Little satisfied,Little satisfied,Somewhat satisfied,Somewhat dissatisfied,No,NA,Very unlikely,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Somewhat satisfied,Yes,Yes,Neither satisfied nor dissatisfied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,12/2/2025,Male,Single,Faculty of Arts and Sciences,Biology,2006-2010,Professor,Al Kurah,NA,NA,Yes,5+,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,12/3/2025,Male,Married,Faculty of Arts and Sciences,Computer Science,Select...,Assistant Professor,Al Kurah,3,Mixed,No,NA,Too heavy,25-35 hours,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,12/3/2025,Male,Married,Faculty of Arts and Sciences,Biology,2000-2005,Instructor,Al Kurah,3,0?5,Yes,3,Just right,25-35 hours,Very satisfied,Very satisfied,Somewhat satisfied,Somewhat satisfied,Very satisfied,Very satisfied,Never,No,Sometimes,Sometimes,Very satisfied,Very satisfied,NA,Very often,Sometimes,Rarely,Rarely,Very satisfied,Very satisfied,Somewhat satisfied,Very often,Rarely,Very satisfied,Very satisfied,Very satisfied,Somewhat satisfied,Very satisfied,Somewhat satisfied,Very satisfied,NA,Very satisfied,To a great extent,To a great extent,To a great extent,To some extent,To some extent,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,Sometimes,Never,NA,Never,No,Neither satisfied nor dissatisfied,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Sometimes,Rarely,Yes,Yes,Little satisfied,Little satisfied,Little satisfied,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,No,NA,Very unlikely,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,Very satisfied,Yes,Yes,Somewhat satisfied,"After twenty years of employment at UOB, Iwould like to highlight the subject of human relations between the faculty members themselves and the all the Staff in general. These relations can be qualified as excellent.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,12/3/2025,Male,Married,Faculty of Arts and Sciences,Humanities,<2000,Assistant Professor,Al Kurah,2,0?5,No,NA,Just right,10-20 hours,Extremely satisfied,Extremely satisfied,Somewhat satisfied,Very satisfied,Extremely satisfied,Very satisfied,Yes. Served prior to the past 5 academic years.,Yes,Extremely often,Extremely often,Extremely satisfied,Extremely satisfied,Department Chairperson,Extremely often,Extremely often,Very often,Sometimes,Very satisfied,Extremely satisfied,Very satisfied,Extremely often,Extremely often,Extremely satisfied,Very satisfied,Very satisfied,Very satisfied,Somewhat satisfied,Extremely satisfied,Very satisfied,NA,Very satisfied,To some extent,To some extent,To some extent,To some extent,To some extent,To some extent,To some extent,To some extent,To some extent,To some extent,Extremely often,Sometimes,NA,Extremely often,Yes,Neither satisfied nor dissatisfied,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Extremely often,Very often,Yes,Yes,Little satisfied,Somewhat satisfied,Little satisfied,Little satisfied,Not applicable,Very dissatisfied,No,NA,Very unlikely,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Very satisfied,Yes,Yes,Very satisfied,"-It seems to me that more effort will be needed regarding the onboarding of new students.
A clear procedure could help them feel less lost during the first semester.
-Course Evaluation Survey (CES)It will be more efficient if it is done online:
Students will have more freedom, more time, and it will reduce the university's administrative costs; moreover, the responses can be archived and analyzed.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,12/4/2025,Female,Married,Faculty of Arts and Sciences,Mathematics,2006-2010,,Al Kurah,NA,NA,NA,NA,Too heavy,25-35 hours,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Not at all satisfied,Never,NA,Very often,Very often,Somewhat satisfied,Very satisfied,NA,Very often,Sometimes,Sometimes,Rarely,Somewhat dissatisfied,Very satisfied,Very satisfied,Very often,Sometimes,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Very satisfied,Very satisfied,NA,Somewhat satisfied,To some extent,To some extent,To some extent,To some extent,To some extent,To some extent,To some extent,To some extent,To some extent,To some extent,Sometimes,Sometimes,NA,Very often,Yes,Somewhat dissatisfied,NA,NA,NA,No,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,12/4/2025,Male,Married,Faculty of Engineering,Chemical Engineering,2006-2010,Professor,Al Kurah,2,6?12,No,NA,Too heavy,40-50 hours,Very satisfied,Little satisfied,Very satisfied,Very satisfied,Very satisfied,Not at all satisfied,Yes. Served prior to the past 5 academic years.,Yes,Very often,Extremely often,Very satisfied,Very satisfied,Department Chairperson,Extremely often,Very often,Never,Sometimes,Neither satisfied nor dissatisfied,Very satisfied,Somewhat satisfied,Extremely often,Very often,Very satisfied,Very satisfied,Very satisfied,Somewhat satisfied,Not at all satisfied,Very satisfied,Very satisfied,Neither satisfied nor dissatisfied,Very satisfied,To a great extent,To a great extent,To a great extent,Not at all,To some extent,Not at all,Not at all,To a great extent,To a great extent,To a great extent,Very often,Very often,More than 3,Very often,Yes,Very satisfied,Yes,Yes,No,No,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Sometimes,Very often,No,NA,Very satisfied,Very satisfied,Little satisfied,Little satisfied,Somewhat dissatisfied,Very dissatisfied,No,NA,Very unlikely,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,To some extent,To some extent,Somewhat satisfied,No,Yes,Very dissatisfied,"The University of Balamand holds valuable internal expertise ? made and flourished within UOB ? yet it remains underutilized, as preference is often given to foreign expertise despite the strong local potential.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,12/5/2025,Female,Married,Faculty of Arts and Sciences,Mathematics,2022,Assistant Professor,Al Kurah,3,6?12,No,NA,Too heavy,25-35 hours,Somewhat satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Somewhat satisfied,Never,NA,Sometimes,Sometimes,Somewhat satisfied,Extremely satisfied,NA,Very often,Rarely,Sometimes,Rarely,Somewhat dissatisfied,Very satisfied,Somewhat satisfied,Sometimes,Rarely,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Somewhat satisfied,Very satisfied,Very satisfied,NA,Somewhat satisfied,Not at all,To some extent,To a great extent,Not at all,To some extent,To some extent,Not at all,To a great extent,Not at all,To some extent,Sometimes,Rarely,1,Sometimes,Yes,Neither satisfied nor dissatisfied,No,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Very often,Sometimes,Yes,Yes,Very satisfied,Somewhat satisfied,Little satisfied,Little satisfied,Somewhat dissatisfied,Very dissatisfied,No,NA,Somewhat unlikely,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,To a great extent,To some extent,To a great extent,To a great extent,To some extent,To a great extent,To some extent,Neither satisfied nor dissatisfied,Yes,Yes,Somewhat satisfied,no clear vision nor transparency regarding  salaries and indemnities.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,12/5/2025,Female,Married,Faculty of Engineering,Civil Engineering,2016-2020,Assistant Professor,Al Kurah,1,0?5,No,NA,Too heavy,40-50 hours,Very satisfied,Very satisfied,Somewhat satisfied,Very satisfied,Very satisfied,Somewhat satisfied,Yes. Served within the past 5 academic years.,Yes,Very often,Very often,Very satisfied,Very satisfied,Department Chairperson,Very often,Very often,Sometimes,Rarely,Somewhat satisfied,Very satisfied,Very satisfied,Very often,Very often,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,Very satisfied,NA,Very satisfied,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,To a great extent,To some extent,Very often,Very often,NA,Very often,Yes,Very satisfied,Yes,Yes,NA,NA,NA,Yes,NA,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,NA,Extremely often,Sometimes,Yes,Yes,Little satisfied,Somewhat satisfied,Somewhat satisfied,Very satisfied,NA,NA,Yes,NA,Very unlikely,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Very satisfied,Yes,Yes,Very satisfied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
